,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2015.08
0,0.2754329442977905,1.5359610319137573,0.7648314237594604,2.5231716632843018,1.4897466897964478,-0.3319166898727417,1.7682206630706787,1.8009920120239258,2.2811219692230225,1.1147609949111938,-0.11744153499603271,0.5944725275039673,1.2965089082717896,-0.17501747608184814,2.240269422531128,-0.09466159343719482,2.13771915435791,0.05488455295562744
1,1.5359610319137573,0.7648314237594604,2.5231716632843018,1.4897466897964478,-0.3319166898727417,1.7682206630706787,1.8009920120239258,2.2811219692230225,1.1147609949111938,-0.11744153499603271,0.5944725275039673,1.2965089082717896,-0.17501747608184814,2.240269422531128,-0.09466159343719482,2.13771915435791,0.05488455295562744,0.7503980398178101
2,1.030670166015625,2.7890104055404663,1.7555854320526123,-0.06607794761657715,2.0340594053268433,2.0668307542800903,2.546960711479187,1.3805997371673584,0.14839720726013184,0.8603112697601318,1.562347650527954,0.0908212661743164,2.5061081647872925,0.17117714881896973,2.4035578966140747,0.320723295211792,1.0162367820739746,0.2748572826385498
3,2.7962270975112915,1.7628021240234375,-0.05886125564575195,2.0412760972976685,2.0740474462509155,2.554177403450012,1.3878164291381836,0.15561389923095703,0.867527961730957,1.5695643424987793,0.0980379581451416,2.5133248567581177,0.17839384078979492,2.4107745885849,0.3279399871826172,1.0234534740447998,0.282073974609375,0.9061427116394043
4,2.2456886768341064,0.424025297164917,2.5241626501083374,2.5569339990615845,3.037063956260681,1.8707029819488525,0.638500452041626,1.350414514541626,2.0524508953094482,0.5809245109558105,2.9962114095687866,0.6612803936004639,2.893661141395569,0.8108265399932861,1.5063400268554688,0.764960527420044,1.3890292644500732,1.2519283294677734
5,0.424025297164917,2.5241626501083374,2.5569339990615845,3.037063956260681,1.8707029819488525,0.638500452041626,1.350414514541626,2.0524508953094482,0.5809245109558105,2.9962114095687866,0.6612803936004639,2.893661141395569,0.8108265399932861,1.5063400268554688,0.764960527420044,1.3890292644500732,1.2519283294677734,1.706651210784912
6,2.365351676940918,2.398123025894165,2.8782529830932617,1.711892008781433,0.47968947887420654,1.1916035413742065,1.8936399221420288,0.4221135377883911,2.837400436401367,0.5024694204330444,2.7348501682281494,0.6520155668258667,1.3475290536880493,0.6061495542526245,1.2302182912826538,1.093117356300354,1.5478402376174927,2.0976868867874146
7,2.049819827079773,2.5299497842788696,1.363588809967041,0.13138628005981445,0.8433003425598145,1.5453367233276367,0.07381033897399902,2.489097237586975,0.15416622161865234,2.3865469694137573,0.3037123680114746,0.9992258548736572,0.2578463554382324,0.8819150924682617,0.7448141574859619,1.1995370388031006,1.7493836879730225,2.8782529830932617
8,2.688760757446289,1.5223997831344604,0.2901972532272339,1.0021113157272339,1.7041476964950562,0.23262131214141846,2.6479082107543945,0.3129771947860718,2.5453579425811768,0.46252334117889404,1.1580368280410767,0.41665732860565186,1.0407260656356812,0.9036251306533813,1.35834801197052,1.908194661140442,3.037063956260681,0.5690690279006958
9,1.5223997831344604,0.2901972532272339,1.0021113157272339,1.7041476964950562,0.23262131214141846,2.6479082107543945,0.3129771947860718,2.5453579425811768,0.46252334117889404,1.1580368280410767,0.41665732860565186,1.0407260656356812,0.9036251306533813,1.35834801197052,1.908194661140442,3.037063956260681,0.5690690279006958,1.258428692817688
10,0.2901972532272339,1.0021113157272339,1.7041476964950562,0.23262131214141846,2.6479082107543945,0.3129771947860718,2.5453579425811768,0.46252334117889404,1.1580368280410767,0.41665732860565186,1.0407260656356812,0.9036251306533813,1.35834801197052,1.908194661140442,3.037063956260681,0.5690690279006958,1.258428692817688,1.5611857175827026
11,1.0021113157272339,1.7041476964950562,0.23262131214141846,2.6479082107543945,0.3129771947860718,2.5453579425811768,0.46252334117889404,1.1580368280410767,0.41665732860565186,1.0407260656356812,0.9036251306533813,1.35834801197052,1.908194661140442,3.037063956260681,0.5690690279006958,1.258428692817688,1.5611857175827026,0.1848663091659546
12,1.3027735352516174,-0.16875284910202026,2.246534049510956,-0.08839696645736694,2.143983781337738,0.06114917993545532,0.7566626667976379,0.015283167362213135,0.6393519043922424,0.5022509694099426,0.9569738507270813,1.5068204998970032,2.6356897950172424,0.16769486665725708,0.8570545315742493,1.159811556339264,-0.21650785207748413,2.9282126426696777
13,-0.16875284910202026,2.246534049510956,-0.08839696645736694,2.143983781337738,0.06114917993545532,0.7566626667976379,0.015283167362213135,0.6393519043922424,0.5022509694099426,0.9569738507270813,1.5068204998970032,2.6356897950172424,0.16769486665725708,0.8570545315742493,1.159811556339264,-0.21650785207748413,2.9282126426696777,1.3807962536811829
14,2.2021538615226746,-0.1327771544456482,2.099603593349457,0.016768991947174072,0.7122824788093567,-0.029097020626068115,0.5949717164039612,0.4578707814216614,0.9125936627388,1.462440311908722,2.591309607028961,0.12331467866897583,0.812674343585968,1.1154313683509827,-0.2608880400657654,2.8838324546813965,1.3364160656929016,0.8010428547859192
15,-0.1327771544456482,2.099603593349457,0.016768991947174072,0.7122824788093567,-0.029097020626068115,0.5949717164039612,0.4578707814216614,0.9125936627388,1.462440311908722,2.591309607028961,0.12331467866897583,0.812674343585968,1.1154313683509827,-0.2608880400657654,2.8838324546813965,1.3364160656929016,0.8010428547859192,0.9107611775398254
16,2.0447444319725037,-0.03809016942977905,0.6574233174324036,-0.08395618200302124,0.5401125550270081,0.40301162004470825,0.8577345013618469,1.4075811505317688,2.536450445652008,0.0684555172920227,0.7578151822090149,1.0605722069740295,-0.3157472014427185,2.8289732933044434,1.2815569043159485,0.7461836934089661,0.8559020161628723,1.0084214806556702
17,0.016768991947174072,0.7122824788093567,-0.029097020626068115,0.5949717164039612,0.4578707814216614,0.9125936627388,1.462440311908722,2.591309607028961,0.12331467866897583,0.812674343585968,1.1154313683509827,-0.2608880400657654,2.8838324546813965,1.3364160656929016,0.8010428547859192,0.9107611775398254,1.0632806420326233,0.24714380502700806
18,0.7122824788093567,-0.029097020626068115,0.5949717164039612,0.4578707814216614,0.9125936627388,1.462440311908722,2.591309607028961,0.12331467866897583,0.812674343585968,1.1154313683509827,-0.2608880400657654,2.8838324546813965,1.3364160656929016,0.8010428547859192,0.9107611775398254,1.0632806420326233,0.24714380502700806,0.4560120701789856
19,-0.08395618200302124,0.5401125550270081,0.40301162004470825,0.8577345013618469,1.4075811505317688,2.536450445652008,0.0684555172920227,0.7578151822090149,1.0605722069740295,-0.3157472014427185,2.8289732933044434,1.2815569043159485,0.7461836934089661,0.8559020161628723,1.0084214806556702,0.19228464365005493,0.40115290880203247,2.3501126170158386
